mm_seq;   261;    12;      0.2333450
mm_par;   261;    12;      0.0260960
gauss_seq;   261;    12;      0.0007650
gauss_par;   261;    12;      0.1724730
mm_seq;   266;    12;      0.2439110
mm_par;   266;    12;      0.0369500
gauss_seq;   266;    12;      0.0008240
gauss_par;   266;    12;      0.1631750
mm_seq;   271;    12;      0.2709610
mm_par;   271;    12;      0.0393490
gauss_seq;   271;    12;      0.0009630
gauss_par;   271;    12;      0.1705050
mm_seq;   276;    12;      0.2707870
mm_par;   276;    12;      0.0345100
gauss_seq;   276;    12;      0.0009940
gauss_par;   276;    12;      0.1720140
mm_seq;   281;    12;      0.2803340
mm_par;   281;    12;      0.0369970
gauss_seq;   281;    12;      0.0009930
gauss_par;   281;    12;      0.1883260
mm_seq;   286;    12;      0.2930860
mm_par;   286;    12;      0.0458870
gauss_seq;   286;    12;      0.0008900
gauss_par;   286;    12;      0.2028270
mm_seq;   291;    12;      0.3085190
mm_par;   291;    12;      0.0433880
gauss_seq;   291;    12;      0.0010580
gauss_par;   291;    12;      0.2018130
mm_seq;   296;    12;      0.3333150
mm_par;   296;    12;      0.0483690
gauss_seq;   296;    12;      0.0010510
gauss_par;   296;    12;      0.1949830
mm_seq;   301;    12;      0.3535220
mm_par;   301;    12;      0.0449400
gauss_seq;   301;    12;      0.0010930
gauss_par;   301;    12;      0.1850560
mm_seq;   306;    12;      0.3681770
mm_par;   306;    12;      0.0442240
gauss_seq;   306;    12;      0.0010840
gauss_par;   306;    12;      0.2073380
mm_seq;   311;    12;      0.3836930
mm_par;   311;    12;      0.0455520
gauss_seq;   311;    12;      0.0011450
gauss_par;   311;    12;      0.2231720
mm_seq;   316;    12;      0.4051820
mm_par;   316;    12;      0.0522260
gauss_seq;   316;    12;      0.0012130
gauss_par;   316;    12;      0.2053400
mm_seq;   321;    12;      0.4183960
mm_par;   321;    12;      0.0606100
gauss_seq;   321;    12;      0.0011980
gauss_par;   321;    12;      0.2175880
mm_seq;   326;    12;      0.4482990
mm_par;   326;    12;      0.0480180
gauss_seq;   326;    12;      0.0012300
gauss_par;   326;    12;      0.2413840
mm_seq;   331;    12;      0.4671950
mm_par;   331;    12;      0.0622880
gauss_seq;   331;    12;      0.0013640
gauss_par;   331;    12;      0.2746130
mm_seq;   336;    12;      0.5158600
mm_par;   336;    12;      0.0608180
gauss_seq;   336;    12;      0.0013840
